Employee_ID,Department,Gender,Age,Education_Level,Years_at_Company,Job_Role,Monthly_Income,Training_Hours,Overtime,Work_Life_Balance,Job_Satisfaction,Performance_Score,Absenteeism_Days,Promotion_in_Last_5Years
8230,Operations,Male,43,Bachelor,12,Manager,96932.31,28,Yes,1,3,2,5,1
8231,Finance,Male,29,Master,2,Consultant,134578.48,87,No,3,1,3,13,0
8232,Sales,Female,46,Master,17,Executive,65552.51,40,Yes,2,2,5,15,1
8233,IT,Female,37,Master,19,Analyst,143333.34,81,No,1,1,5,4,0
8234,Operations,Female,38,PhD,24,Engineer,62909.25,79,Yes,2,3,4,25,0
8235,Operations,Female,27,High School,17,Executive,99374.93,80,No,3,3,2,18,0
8236,Operations,Male,39,Master,4,Consultant,59259.36,84,No,3,1,2,12,0
8237,Sales,Male,38,PhD,9,Manager,128493.41,29,No,2,2,1,24,0
8238,IT,Female,29,High School,25,Executive,95822.41,11,Yes,1,4,3,5,0
8239,Sales,Female,48,PhD,2,Analyst,136686.57,96,Yes,4,1,5,21,0
8240,Sales,Female,32,High School,29,Engineer,110682.06,29,No,4,1,3,25,0
8241,Sales,Male,49,High School,13,Analyst,54483.53,88,Yes,4,1,5,4,0
8242,Operations,Female,31,Bachelor,25,Analyst,87857.55,57,No,3,3,3,17,0
8243,Operations,Male,40,PhD,28,Analyst,86427.43,93,Yes,3,3,5,1,0
8244,HR,Male,37,Master,29,Manager,28333.5,38,No,1,4,1,22,0
8245,HR,Male,32,High School,6,Consultant,124927.56,29,No,4,4,3,3,0
8246,Marketing,Male,31,High School,20,Manager,130782.08,45,Yes,4,1,4,9,0
8247,IT,Male,58,Bachelor,21,Analyst,148376.77,60,Yes,4,3,4,12,0
8248,Finance,Female,26,Master,14,Executive,133482.18,51,No,2,3,4,10,0
8249,IT,Female,26,High School,18,Analyst,87867.08,99,No,1,4,3,17,0
8250,Operations,Male,21,High School,26,Manager,81401.34,56,Yes,3,1,1,8,1
8251,HR,Female,49,PhD,11,Manager,89432.78,78,No,2,3,3,24,0
8252,IT,Female,33,High School,11,Executive,37542.66,40,No,2,4,5,10,0
8253,Finance,Female,29,Master,13,Manager,90396.17,20,Yes,2,4,3,7,0
8254,Operations,Female,29,High School,18,Engineer,34825.79,60,Yes,2,4,3,21,0
8255,IT,Male,26,High School,4,Engineer,99034.79,87,No,2,2,4,15,0
8256,Marketing,Male,58,High School,6,Consultant,105364.54,91,Yes,2,2,5,12,1
8257,HR,Female,35,Bachelor,14,Manager,134150.99,81,No,4,2,2,16,1
8258,Operations,Male,57,Bachelor,7,Manager,61983.82,97,No,1,1,5,6,0
8259,HR,Female,41,PhD,29,Manager,78154.53,95,No,4,2,3,6,1
8260,Finance,Female,28,High School,21,Engineer,27183.55,76,Yes,1,4,2,4,0
8261,Sales,Male,29,Bachelor,13,Executive,97452.86,62,No,1,2,2,3,0
8262,Sales,Male,56,High School,4,Consultant,62317.13,40,No,3,2,1,29,0
8263,HR,Female,51,PhD,6,Analyst,40587.65,1,Yes,3,3,5,21,0
8264,Marketing,Male,49,PhD,17,Engineer,110305.92,55,Yes,1,4,3,12,0
8265,Operations,Male,54,PhD,20,Analyst,141905.34,65,No,3,2,2,7,0
8266,Marketing,Male,58,Master,19,Analyst,122185.38,12,Yes,1,1,3,0,0
8267,Operations,Male,26,Bachelor,12,Executive,75211.39,1,No,3,1,3,12,0
8268,HR,Female,55,Bachelor,7,Consultant,116937.0,56,Yes,4,3,1,4,0
8269,IT,Female,35,PhD,25,Consultant,49303.35,46,No,1,2,2,20,0
8270,Sales,Male,38,PhD,18,Consultant,114842.91,46,No,4,3,3,25,0
8271,IT,Female,51,Master,2,Manager,105295.89,55,No,4,3,1,19,1
8272,HR,Female,21,PhD,1,Manager,22886.54,9,No,4,2,1,24,0
8273,Sales,Male,25,PhD,15,Engineer,148429.07,22,Yes,4,1,5,23,0
8274,Marketing,Female,36,Master,9,Manager,139011.22,64,Yes,1,2,5,28,0
8275,Sales,Male,32,High School,28,Analyst,110915.85,77,No,4,2,4,8,0
8276,Operations,Male,21,Bachelor,18,Engineer,24616.51,70,Yes,1,2,1,28,0
8277,HR,Male,21,PhD,16,Engineer,125580.73,76,No,3,2,5,22,0
8278,Finance,Male,51,Bachelor,4,Engineer,72388.64,78,No,3,4,4,7,0
8279,Sales,Female,58,Master,2,Consultant,32854.14,7,No,4,2,2,26,0
8280,Finance,Male,34,PhD,6,Executive,79690.99,16,No,1,2,3,24,0
8281,IT,Male,47,PhD,26,Engineer,48025.12,88,Yes,1,3,1,6,0
8282,IT,Female,51,Master,2,Consultant,108883.23,40,No,3,3,1,23,0
8283,Operations,Female,53,PhD,21,Manager,98329.85,36,No,2,1,1,8,0
8284,Finance,Female,41,PhD,24,Manager,123915.94,98,No,4,3,2,14,1
8285,Marketing,Female,38,High School,8,Manager,62054.88,47,Yes,1,1,4,6,0
8286,IT,Female,46,Master,23,Executive,63055.87,91,Yes,3,2,5,1,0
8287,Operations,Female,30,PhD,3,Manager,34639.71,48,No,3,1,4,27,0
8288,HR,Male,51,PhD,5,Analyst,43294.22,21,No,4,2,2,23,0
8289,IT,Male,52,Bachelor,5,Executive,78183.44,96,Yes,3,1,2,22,1
8290,Operations,Female,59,High School,15,Analyst,96162.55,67,No,4,4,1,22,1
8291,Operations,Female,42,Master,2,Consultant,121972.85,81,No,1,1,4,21,0
8292,HR,Female,26,Bachelor,17,Manager,145363.01,36,Yes,3,1,5,24,0
8293,Finance,Male,46,PhD,26,Executive,73411.51,29,No,1,2,3,27,0
8294,Operations,Male,45,Bachelor,3,Engineer,119471.37,79,No,3,4,2,5,0
8295,Finance,Male,42,Bachelor,28,Manager,20272.4,57,No,3,4,1,28,0
8296,HR,Male,44,High School,26,Executive,112291.49,18,No,1,4,4,25,0
8297,Operations,Male,31,Bachelor,10,Engineer,57399.51,12,Yes,2,1,1,27,1
8298,Finance,Female,49,PhD,9,Manager,121152.97,45,Yes,4,4,4,12,0
8299,IT,Female,29,Bachelor,6,Manager,73701.5,90,No,4,1,4,22,0
8300,Sales,Male,28,Master,6,Analyst,104499.6,48,No,4,3,4,26,0
8301,Sales,Male,53,High School,3,Manager,71687.55,81,Yes,2,1,2,0,0
8302,HR,Female,59,Bachelor,16,Executive,62204.22,45,No,2,4,4,10,0
8303,IT,Female,38,High School,0,Consultant,104791.75,89,No,4,4,1,15,0
8304,IT,Male,21,High School,28,Analyst,137291.82,79,No,1,3,3,20,0
8305,Operations,Female,26,Bachelor,17,Engineer,127836.24,61,No,3,2,1,23,0
8306,Sales,Female,43,Master,8,Engineer,135913.22,35,No,2,4,2,0,0
8307,HR,Female,54,PhD,27,Engineer,41476.96,94,No,1,4,5,23,0
8308,IT,Female,33,PhD,16,Manager,70218.92,90,Yes,4,3,1,3,0
8309,HR,Female,42,Master,0,Engineer,44487.28,65,No,1,2,3,29,0
8310,HR,Male,46,High School,13,Analyst,58450.61,32,Yes,4,3,1,29,0
8311,Marketing,Male,25,Bachelor,7,Analyst,87198.39,1,No,3,2,1,10,0
8312,Sales,Female,57,PhD,4,Manager,28210.51,46,Yes,2,1,3,11,0
8313,HR,Male,28,High School,15,Executive,143680.05,22,Yes,1,1,3,5,1
8314,Finance,Female,53,High School,13,Manager,90567.58,87,No,3,4,2,12,0
8315,IT,Male,31,PhD,28,Manager,61083.32,66,No,3,4,2,19,0
8316,Marketing,Male,38,Bachelor,3,Engineer,101151.73,79,No,1,1,4,0,0
8317,IT,Male,51,Bachelor,2,Analyst,138509.77,5,No,4,2,4,9,0
8318,HR,Female,44,High School,29,Manager,53253.87,62,No,2,2,2,14,0
8319,Operations,Male,56,Bachelor,29,Consultant,53072.63,16,No,2,4,1,9,1
8320,Operations,Female,51,Bachelor,7,Analyst,49998.41,41,Yes,2,3,3,5,1
8321,IT,Female,57,Master,14,Engineer,47762.99,23,Yes,2,3,1,23,0
8322,Marketing,Female,27,Master,0,Consultant,138132.22,49,No,3,1,4,22,0
8323,Marketing,Female,29,PhD,8,Analyst,148260.15,91,No,3,3,5,3,1
8324,Marketing,Female,35,PhD,10,Consultant,52925.82,15,Yes,1,3,5,6,0
8325,IT,Female,43,High School,10,Manager,63731.38,78,No,4,2,5,19,0
8326,Sales,Male,36,High School,10,Engineer,148834.36,74,No,4,4,2,28,0
8327,IT,Female,56,Bachelor,25,Consultant,56409.49,67,No,3,1,2,23,0
8328,IT,Male,50,PhD,2,Executive,51696.76,20,No,4,2,3,27,0
8329,Sales,Female,38,High School,1,Engineer,41687.33,85,No,4,2,5,0,0
8330,Marketing,Female,56,High School,1,Engineer,91374.04,75,No,4,1,2,26,0
8331,HR,Female,57,Master,7,Manager,133969.2,51,Yes,4,4,1,3,0
8332,Marketing,Male,28,Bachelor,25,Engineer,78114.14,43,No,1,3,3,14,0
8333,Finance,Female,46,Master,3,Manager,76969.06,82,Yes,2,4,4,4,0
8334,Finance,Male,42,Master,18,Engineer,62161.29,83,No,1,4,1,7,0
8335,Operations,Female,32,Bachelor,7,Analyst,114923.37,65,No,2,3,3,12,0
8336,IT,Female,35,PhD,26,Manager,78656.67,41,Yes,2,1,2,20,0
8337,Sales,Male,47,PhD,28,Executive,126597.45,49,No,3,3,3,19,0
8338,Operations,Male,36,High School,24,Analyst,40641.73,95,No,2,4,1,28,1
8339,IT,Male,38,Master,9,Executive,90148.37,28,Yes,1,2,1,21,0
8340,HR,Male,59,Bachelor,17,Engineer,142576.99,20,No,1,2,3,18,0
8341,Marketing,Female,31,Bachelor,7,Analyst,123144.97,8,Yes,2,2,3,22,0
8342,Sales,Female,54,Bachelor,6,Consultant,46802.94,15,No,2,2,5,15,0
8343,Finance,Female,58,Bachelor,25,Consultant,64212.69,46,Yes,1,1,3,28,0
8344,Finance,Male,36,Master,29,Engineer,100417.53,66,Yes,1,4,4,15,0
8345,Operations,Female,30,High School,2,Executive,97840.15,60,No,1,4,5,18,0
8346,Marketing,Female,41,Bachelor,15,Consultant,98489.9,74,Yes,3,1,2,17,0
8347,Marketing,Female,31,Bachelor,7,Engineer,138824.52,15,No,3,3,1,8,1
8348,IT,Female,39,High School,25,Engineer,31327.82,11,No,2,3,1,18,0
8349,HR,Female,55,High School,9,Executive,139950.19,4,No,3,1,5,1,0
8350,Finance,Female,31,Bachelor,11,Engineer,83352.52,98,No,3,1,5,28,0
8351,Finance,Female,29,Master,26,Consultant,120931.29,47,Yes,2,2,4,0,1
8352,Marketing,Female,38,Bachelor,2,Analyst,114312.14,76,Yes,3,1,5,29,0
8353,HR,Female,21,High School,29,Consultant,71513.0,99,No,1,2,4,2,0
8354,Marketing,Female,59,High School,20,Analyst,97607.43,14,No,3,2,2,18,0
8355,Finance,Male,48,High School,9,Analyst,110469.99,98,No,1,2,4,14,0
8356,Marketing,Female,41,PhD,14,Analyst,90715.53,44,No,4,3,5,23,0
8357,Operations,Male,21,Bachelor,7,Executive,116807.29,18,No,1,4,4,9,0
8358,IT,Female,49,Bachelor,8,Manager,125592.33,72,No,3,1,3,12,0
8359,Marketing,Male,35,Bachelor,3,Consultant,131645.15,3,No,1,3,4,26,0
8360,Operations,Male,58,Master,8,Executive,101384.63,16,Yes,2,2,4,7,0
8361,Operations,Male,49,High School,8,Consultant,61799.32,43,No,2,1,3,13,0
8362,Finance,Male,33,High School,1,Engineer,132559.95,77,No,1,4,1,11,0
8363,Finance,Female,54,PhD,14,Analyst,82479.94,53,No,4,1,2,17,0
8364,Marketing,Male,38,High School,14,Analyst,52887.46,18,Yes,2,3,2,23,0
8365,HR,Female,40,Master,12,Consultant,68068.54,81,No,2,4,5,10,0
8366,Finance,Male,30,PhD,21,Executive,26322.13,18,No,1,2,3,13,0
8367,Sales,Male,22,High School,16,Executive,55342.69,80,No,3,1,2,26,0
8368,Operations,Male,46,PhD,26,Consultant,126824.19,36,No,3,4,4,18,0
8369,Marketing,Female,34,PhD,0,Manager,102108.81,17,No,4,1,3,12,1
8370,Finance,Male,43,High School,2,Engineer,76903.06,17,No,1,2,4,23,0
8371,Sales,Male,54,High School,16,Engineer,106170.77,52,Yes,3,4,4,23,1
8372,Marketing,Male,26,High School,2,Consultant,69916.69,60,Yes,1,3,1,4,0
8373,HR,Male,47,Master,28,Analyst,27273.39,67,No,2,2,5,26,0
8374,IT,Female,49,Bachelor,18,Manager,33624.52,19,No,1,4,5,27,0
8375,IT,Female,25,PhD,26,Analyst,99405.32,22,Yes,2,2,3,6,0
8376,Finance,Female,27,Master,17,Analyst,122095.89,13,No,4,2,4,27,0
8377,IT,Female,36,High School,18,Manager,86133.07,18,No,4,3,1,18,0
8378,HR,Male,45,High School,14,Engineer,57023.4,81,No,1,1,1,29,0
8379,Sales,Female,26,High School,8,Manager,97652.72,99,No,3,3,5,21,0
8380,Marketing,Female,32,Master,3,Manager,39155.12,6,Yes,4,2,2,14,0
8381,Operations,Female,24,Master,29,Executive,114623.97,77,No,2,2,2,10,0
8382,HR,Male,24,High School,17,Engineer,62664.57,18,No,3,4,2,1,0
8383,Marketing,Female,39,PhD,7,Manager,149929.67,32,No,2,2,2,21,1
8384,Finance,Male,27,Bachelor,26,Executive,142248.59,81,No,3,1,4,14,0
8385,Finance,Female,28,Bachelor,1,Manager,26004.75,40,Yes,4,2,2,2,1
8386,Finance,Female,25,Master,8,Executive,47994.63,26,No,3,2,2,13,0
8387,Finance,Female,49,High School,16,Manager,113282.4,10,No,3,4,1,28,0
8388,Operations,Male,27,Master,23,Manager,134960.99,95,No,4,3,5,26,0
8389,Finance,Male,51,High School,1,Engineer,43570.26,70,No,1,4,3,29,0
8390,HR,Female,43,Master,25,Analyst,30320.1,27,No,4,2,2,17,0
8391,Sales,Male,48,PhD,11,Executive,36879.69,89,No,2,2,5,25,0
8392,Sales,Female,57,Bachelor,28,Engineer,100841.2,8,No,1,3,1,17,0
8393,HR,Female,57,Bachelor,8,Engineer,92286.51,51,Yes,3,4,5,19,0
8394,Marketing,Male,51,PhD,20,Executive,143734.58,40,No,4,3,3,18,0
8395,Marketing,Male,26,High School,22,Consultant,72732.53,43,No,1,4,1,7,0
8396,Marketing,Male,43,Master,7,Manager,144616.78,71,No,2,1,1,19,0
8397,Operations,Female,25,Master,8,Manager,146268.88,2,No,3,4,1,27,0
8398,Sales,Male,50,High School,17,Analyst,38506.38,28,No,4,3,2,17,0
8399,Marketing,Male,50,Bachelor,16,Engineer,143984.77,52,Yes,4,4,4,7,0
8400,Sales,Female,29,PhD,21,Executive,27789.71,37,Yes,1,4,1,5,0
8401,Marketing,Male,40,PhD,2,Engineer,147453.43,73,No,4,2,3,22,0
8402,Sales,Male,31,Bachelor,27,Engineer,52891.54,73,No,2,2,1,19,0
8403,Marketing,Male,42,Master,26,Analyst,85526.8,92,No,3,4,4,4,0
8404,IT,Male,27,PhD,1,Engineer,23797.71,50,No,1,1,4,5,0
8405,IT,Female,28,Master,24,Engineer,101437.27,79,No,1,4,5,20,0
8406,Marketing,Male,50,High School,2,Executive,44833.0,95,No,1,3,1,9,0
8407,HR,Female,35,Bachelor,18,Consultant,147820.8,47,Yes,2,4,2,12,0
8408,Operations,Female,36,Bachelor,5,Manager,142766.14,88,No,1,4,1,15,0
8409,Sales,Female,32,High School,7,Manager,114769.68,36,No,3,2,4,24,0
8410,IT,Male,30,PhD,14,Engineer,105984.67,64,No,3,1,4,3,0
8411,Operations,Male,42,Master,9,Analyst,149762.23,22,No,1,2,3,12,0
8412,Finance,Female,49,High School,25,Engineer,20978.84,52,No,3,3,3,22,0
8413,Sales,Female,22,PhD,6,Consultant,71927.19,44,Yes,1,1,5,6,0
8414,Marketing,Male,53,High School,20,Consultant,101878.99,88,No,4,1,5,14,0
8415,Sales,Female,25,Master,6,Executive,30374.63,26,No,2,4,1,7,0
8416,Operations,Female,23,Bachelor,9,Consultant,99198.73,71,No,3,4,1,15,0
8417,HR,Female,56,Bachelor,9,Engineer,66679.45,30,Yes,1,2,3,14,0
8418,IT,Female,43,Bachelor,14,Consultant,148154.15,56,Yes,1,4,4,24,0
8419,Sales,Female,55,Master,5,Consultant,20708.24,45,No,3,1,5,3,0
8420,HR,Male,34,Master,7,Consultant,45779.1,27,No,2,1,3,11,0
8421,Sales,Male,25,High School,5,Analyst,110421.07,76,No,3,4,3,22,1
8422,Sales,Female,52,PhD,4,Manager,79172.91,2,Yes,1,3,5,28,0
8423,Operations,Male,44,High School,13,Analyst,89706.14,38,Yes,2,3,2,21,0
8424,Operations,Male,38,Master,12,Analyst,132147.94,68,No,3,4,4,14,0
8425,Finance,Male,34,Master,10,Manager,136199.11,87,No,2,2,1,20,0
8426,Marketing,Female,26,Bachelor,23,Engineer,56814.81,73,No,4,4,5,7,0
8427,Sales,Male,25,PhD,15,Analyst,93766.31,1,Yes,4,3,2,5,0
8428,Sales,Female,26,Bachelor,16,Engineer,90054.47,91,Yes,4,3,5,10,0
8429,Operations,Male,50,Bachelor,24,Engineer,90896.38,54,Yes,2,4,1,22,0
8430,Finance,Female,41,PhD,16,Consultant,63533.52,74,Yes,3,4,1,10,1
8431,Sales,Male,54,High School,12,Analyst,144800.36,91,Yes,1,1,5,5,0
8432,Sales,Male,34,Master,3,Manager,78035.42,74,No,1,1,3,9,0
8433,HR,Male,39,Master,8,Consultant,49344.06,97,Yes,1,1,2,7,0
8434,HR,Female,35,High School,0,Engineer,26097.86,76,No,2,1,4,11,1
8435,HR,Male,25,Bachelor,4,Manager,46321.41,27,No,1,1,4,4,0
8436,Finance,Female,31,Bachelor,12,Consultant,100403.79,23,No,2,2,1,16,0
8437,Operations,Female,45,Master,27,Consultant,133746.37,29,Yes,3,2,1,7,0
8438,Sales,Female,24,PhD,1,Manager,57849.92,39,No,1,1,1,1,1
8439,HR,Male,43,High School,18,Executive,78370.72,85,Yes,1,1,4,9,0
8440,Sales,Male,50,Master,10,Consultant,126479.2,94,Yes,1,2,1,6,0
8441,Operations,Male,27,Bachelor,7,Consultant,36310.21,93,Yes,1,4,3,15,0
8442,IT,Male,21,Bachelor,16,Consultant,59127.68,6,Yes,1,3,5,14,0
8443,HR,Female,35,Bachelor,20,Consultant,141272.03,12,No,4,4,4,11,0
8444,Operations,Female,58,Master,19,Consultant,88520.73,85,No,1,1,5,0,0
8445,Operations,Male,29,Master,25,Consultant,139055.08,44,No,4,1,5,22,0
8446,Finance,Male,41,Bachelor,1,Engineer,146743.31,44,Yes,2,1,1,27,0
8447,Operations,Male,37,PhD,6,Consultant,120835.38,60,No,3,4,3,27,0
8448,Finance,Male,23,High School,22,Engineer,139136.92,17,No,3,2,1,4,1
8449,Sales,Male,27,Bachelor,3,Executive,23636.93,9,No,1,1,4,12,0
8450,HR,Female,40,High School,7,Manager,141988.07,78,No,2,4,5,20,0
8451,Operations,Female,27,High School,6,Consultant,86985.34,61,No,3,2,3,13,1
8452,HR,Male,32,Bachelor,26,Analyst,31825.08,93,Yes,2,1,3,14,0
8453,Operations,Female,38,Bachelor,20,Executive,99971.03,42,No,2,4,5,22,0
8454,Operations,Female,59,Master,19,Consultant,121404.11,42,Yes,3,3,1,14,0
8455,Finance,Male,59,Master,21,Executive,27325.13,18,No,4,4,1,10,0
8456,Operations,Female,25,High School,15,Executive,138125.12,87,No,2,3,1,24,0
8457,IT,Male,52,Master,7,Engineer,95933.83,8,No,1,4,5,16,0
8458,IT,Female,55,High School,18,Executive,104382.21,43,No,2,2,1,10,0
8459,HR,Female,29,PhD,23,Analyst,101643.71,87,No,3,4,4,26,0
8460,HR,Female,26,High School,9,Manager,101145.27,69,No,4,2,1,21,1
8461,Marketing,Female,40,High School,15,Manager,35295.17,98,No,2,3,5,0,0
8462,Finance,Male,48,PhD,2,Analyst,77391.07,56,Yes,4,2,5,22,0
8463,HR,Male,31,High School,4,Analyst,60160.67,95,No,1,4,2,25,0
8464,Finance,Male,47,Bachelor,11,Analyst,140383.95,60,No,4,3,5,10,0
8465,HR,Male,40,Master,14,Executive,78786.21,52,Yes,4,2,3,12,0
8466,Sales,Female,33,Bachelor,5,Consultant,43085.05,65,No,4,1,5,14,0
8467,Sales,Male,57,High School,27,Engineer,22919.47,37,No,1,1,2,22,0
8468,Sales,Male,33,Master,8,Executive,130069.33,83,No,3,3,4,13,0
8469,Sales,Female,25,Bachelor,17,Executive,116227.18,60,Yes,4,3,1,16,0
8470,Finance,Male,39,PhD,20,Consultant,90721.96,42,Yes,4,3,2,21,0
8471,IT,Female,54,Bachelor,14,Analyst,111635.7,97,No,2,1,1,13,0
8472,Sales,Female,40,PhD,2,Engineer,147740.02,58,Yes,3,3,1,3,0
8473,Marketing,Male,57,Master,4,Manager,109754.85,10,Yes,4,3,5,7,0
8474,IT,Female,40,Master,10,Engineer,112824.19,80,No,4,3,5,11,0
8475,Sales,Female,26,PhD,16,Manager,84833.36,25,Yes,4,3,1,21,0
8476,IT,Female,21,PhD,23,Executive,21993.04,8,No,2,3,5,12,0
8477,Marketing,Female,39,PhD,23,Analyst,135413.94,40,No,3,2,3,6,0
8478,Finance,Male,25,Bachelor,11,Analyst,99441.16,84,Yes,2,2,2,22,0
8479,HR,Female,39,PhD,6,Analyst,126479.93,85,Yes,1,2,3,8,0
8480,Sales,Male,35,Master,15,Analyst,103753.66,37,No,2,3,3,8,0
8481,Marketing,Male,37,Bachelor,5,Engineer,148922.56,74,Yes,2,3,1,23,1
8482,HR,Female,28,Bachelor,28,Analyst,99273.9,89,No,3,4,3,6,0
8483,IT,Male,23,Master,12,Executive,104365.41,73,Yes,4,4,1,18,0
8484,Marketing,Female,25,High School,18,Manager,84094.0,77,Yes,2,3,4,23,0
8485,IT,Male,31,High School,13,Manager,138004.99,2,Yes,3,2,2,9,0
8486,HR,Female,36,PhD,5,Consultant,30195.5,42,No,3,4,4,16,0
8487,Finance,Female,42,High School,14,Analyst,20591.15,61,No,1,4,4,7,0
8488,HR,Female,40,Master,1,Manager,54086.5,94,No,1,1,4,1,0
8489,Operations,Male,37,PhD,3,Analyst,98575.2,60,Yes,2,2,5,27,0
8490,Finance,Male,22,PhD,19,Executive,120556.92,2,No,2,4,3,27,0
8491,HR,Female,42,High School,8,Consultant,124548.5,76,No,4,4,5,27,0
8492,Marketing,Male,55,Master,0,Executive,78317.05,39,No,1,2,5,15,0
8493,Marketing,Female,28,Master,19,Consultant,24625.92,42,No,3,2,5,8,0
8494,Marketing,Male,32,Master,3,Manager,106217.83,29,No,3,2,1,16,0
8495,Marketing,Female,34,Bachelor,27,Engineer,83707.54,81,No,2,3,4,25,0
8496,Sales,Female,39,High School,11,Consultant,130049.21,55,No,4,3,4,19,0
8497,IT,Female,49,Bachelor,11,Manager,48201.71,48,No,4,4,3,26,0
8498,Finance,Male,25,Bachelor,17,Consultant,121906.68,63,No,2,2,5,26,0
8499,Finance,Female,54,PhD,18,Executive,120104.83,40,Yes,3,2,5,26,0
8500,HR,Female,28,Bachelor,0,Consultant,114386.65,39,No,3,4,4,19,0
8501,IT,Female,41,Bachelor,9,Executive,93157.06,12,No,4,2,5,6,0
8502,Operations,Male,41,High School,3,Manager,77302.41,65,No,1,4,2,19,0
8503,HR,Female,33,PhD,6,Executive,61100.13,35,No,2,4,2,5,0
8504,Finance,Female,23,Master,5,Manager,39294.34,83,No,1,2,4,29,0
8505,Operations,Female,57,PhD,18,Engineer,39448.48,52,No,4,2,3,12,0
8506,Operations,Female,43,PhD,18,Engineer,113568.96,29,No,2,1,4,27,0
8507,Marketing,Male,59,Master,16,Executive,39102.06,91,No,1,2,2,16,0
8508,Sales,Female,57,PhD,25,Analyst,121795.99,38,Yes,1,3,2,4,0
8509,Operations,Male,43,Bachelor,21,Engineer,140681.93,37,No,1,1,3,29,0
8510,IT,Male,56,High School,15,Executive,84789.62,29,No,1,2,5,4,0
8511,IT,Female,28,High School,21,Manager,120915.05,93,No,4,4,3,0,0
8512,Marketing,Male,37,High School,26,Consultant,91409.24,23,No,4,3,2,10,0
8513,Operations,Male,33,High School,5,Executive,131827.84,25,No,1,1,5,25,0
8514,Marketing,Female,40,High School,11,Analyst,37034.11,51,No,2,2,5,18,0
8515,Marketing,Female,56,PhD,28,Manager,63720.4,61,No,2,1,4,22,0
8516,Sales,Female,42,Master,13,Analyst,66356.11,89,No,2,4,3,29,0
8517,Marketing,Male,44,Master,10,Consultant,111021.34,46,Yes,4,3,1,6,1
8518,IT,Male,29,PhD,0,Analyst,50696.8,56,No,2,4,2,29,0
8519,IT,Male,41,Bachelor,24,Manager,126890.92,96,No,1,3,2,21,0
8520,Finance,Male,41,Master,13,Executive,99659.02,51,Yes,2,4,2,13,0
8521,IT,Female,27,Master,11,Executive,48607.06,70,Yes,3,3,4,21,0
8522,Operations,Male,31,PhD,22,Analyst,52012.26,14,Yes,2,3,5,26,0
8523,Marketing,Female,49,Bachelor,27,Engineer,108945.48,96,No,2,4,3,28,0
8524,IT,Female,27,PhD,17,Manager,80988.03,86,No,2,4,1,23,1
8525,Marketing,Male,46,Bachelor,16,Engineer,48132.87,51,No,2,4,4,15,0
8526,IT,Female,43,PhD,3,Consultant,135778.08,57,No,4,4,2,0,0
8527,HR,Female,44,PhD,13,Manager,58475.54,4,No,3,1,3,9,1
8528,Sales,Female,21,High School,25,Executive,124839.2,52,Yes,4,2,3,15,0
8529,Operations,Male,58,Bachelor,25,Manager,113291.35,55,Yes,2,3,4,7,0
8530,IT,Male,51,Bachelor,11,Consultant,36972.96,61,No,1,4,5,22,0
8531,Sales,Female,42,PhD,11,Manager,147066.83,31,No,4,2,4,9,0
8532,Marketing,Female,59,Master,25,Manager,79538.11,74,No,3,2,2,5,0
8533,Operations,Female,30,PhD,24,Engineer,141202.57,58,No,1,4,5,8,0
8534,Marketing,Female,44,PhD,20,Consultant,47359.24,79,No,4,4,2,29,0
8535,Finance,Male,47,High School,9,Engineer,113746.7,26,No,4,4,3,26,0
8536,Finance,Male,44,High School,5,Engineer,99769.42,36,No,4,2,1,9,0
8537,Operations,Female,52,Bachelor,25,Manager,108883.66,48,No,2,1,5,15,0
8538,HR,Male,50,Master,11,Executive,136791.37,65,No,3,2,5,28,1
8539,Finance,Male,37,Bachelor,20,Executive,84843.24,33,No,4,3,2,26,0
8540,IT,Female,46,PhD,1,Engineer,47854.24,83,Yes,1,4,4,24,0
8541,Sales,Male,42,High School,14,Manager,64602.78,54,No,2,2,5,14,1
8542,Marketing,Female,55,Bachelor,19,Engineer,101072.94,47,No,2,2,2,29,1
8543,IT,Male,48,Master,29,Consultant,36972.11,35,No,3,4,2,24,0
8544,Operations,Male,41,Bachelor,21,Manager,21245.02,45,No,1,4,3,4,0
8545,Marketing,Male,21,Master,29,Executive,103349.54,35,Yes,2,2,4,16,0
8546,Sales,Female,36,Bachelor,16,Consultant,73062.07,9,No,1,3,2,29,1
8547,HR,Male,45,PhD,4,Executive,42275.75,73,No,2,2,4,11,0
8548,Sales,Female,56,High School,29,Consultant,30499.26,92,No,3,1,3,6,0
8549,Finance,Female,28,High School,5,Analyst,106336.79,56,No,2,3,3,7,0
8550,IT,Female,32,High School,17,Engineer,138954.34,24,No,4,1,4,29,0
8551,Sales,Male,36,Master,14,Executive,56497.73,63,Yes,3,1,3,19,0
8552,IT,Male,58,Bachelor,10,Analyst,76301.87,75,Yes,1,1,4,22,0
8553,Finance,Female,35,PhD,3,Analyst,89841.42,54,No,2,3,3,13,0
8554,HR,Female,41,High School,1,Engineer,28400.28,70,No,2,1,4,12,0
8555,IT,Male,42,PhD,23,Consultant,58654.2,10,No,3,1,5,0,0
8556,Finance,Male,39,PhD,10,Executive,105403.96,55,No,3,1,3,12,0
8557,Operations,Male,42,High School,14,Manager,64651.74,58,Yes,1,1,3,23,0
8558,Marketing,Female,56,PhD,10,Executive,67623.97,47,No,1,3,4,20,0
8559,Marketing,Male,56,PhD,27,Analyst,51915.2,18,No,2,3,5,17,0
